phone_id,phone_number,client_id,phoneType_id
1006,+48 22 919 68 07,1006,1
1007,726 525 734,1007,1
1008,+48 727 439 310,1008,1
1009,735 259 820,1009,1
1010,723 393 873,1010,1
1011,+48 664 538 416,1011,1
1012,692 294 875,1012,1
1013,+48 667 682 193,1013,1
1014,531 291 058,1014,1
1015,+48 669 928 885,1015,1
1016,+48 534 349 092,1016,1
1017,500 652 404,1017,1
1018,507 499 704,1018,1
1019,+48 600 234 416,1019,1
1020,22 642 32 86,1020,1
1021,+48 535 003 293,1021,1
1022,887 506 646,1022,1
1023,+48 576 942 616,1023,1
1024,+48 692 478 524,1024,1
1025,+48 570 489 437,1025,1
1026,+48 738 359 307,1026,1
1027,666 459 390,1027,1
1028,881 737 821,1028,1
1029,22 591 93 62,1029,1
1030,+48 538 885 090,1030,1
1031,728 880 400,1031,1
1032,508 603 995,1032,1
1033,+48 690 873 004,1033,1
1034,880 539 167,1034,1
1035,724 129 301,1035,1
1036,881 869 757,1036,1
1037,+48 609 110 819,1037,1
1038,+48 722 657 606,1038,1
1039,795 358 289,1039,1
1040,+48 799 185 546,1040,1
1041,579 598 350,1041,1
1042,+48 729 939 351,1042,1
1043,+48 887 344 617,1043,1
1044,+48 32 535 69 91,1044,1
1045,797 784 350,1045,1
1046,515 998 858,1046,1
1047,+48 32 452 91 01,1047,1
1048,+48 22 294 76 56,1048,1
1049,536 296 198,1049,1
1050,+48 797 361 664,1050,1
1051,734 196 287,1051,1
1052,571 094 930,1052,1
1053,732 329 873,1053,1
1054,32 541 48 02,1054,1
1055,32 255 67 49,1055,1
1056,+48 785 079 344,1056,1
1057,539 805 778,1057,1
1058,798 698 339,1058,1
1059,886 011 503,1059,1
1060,609 809 570,1060,1
1061,+48 500 372 634,1061,1
1062,698 265 736,1062,1
1063,600 128 814,1063,1
1064,22 207 69 69,1064,1
1065,+48 722 373 992,1065,1
1066,+48 783 775 491,1066,1
1067,+48 789 978 879,1067,1
1068,+48 780 236 949,1068,1
1069,664 295 735,1069,1
1070,+48 665 066 511,1070,1
1071,+48 513 658 359,1071,1
1072,512 973 588,1072,1
1073,536 376 236,1073,1
1074,537 041 289,1074,1
1075,799 552 644,1075,1
1076,+48 720 341 498,1076,1
1077,575 656 860,1077,1
1078,+48 538 622 146,1078,1
1079,723 240 161,1079,1
1080,+48 607 525 902,1080,1
1081,572 660 314,1081,1
1082,793 502 674,1082,1
1083,+48 799 770 682,1083,1
1084,787 433 178,1084,1
1085,662 615 303,1085,1
1086,+48 733 868 701,1086,1
1087,506 412 629,1087,1
1088,+48 32 111 31 16,1088,1
1089,+48 728 590 633,1089,1
1090,+48 720 589 844,1090,1
1091,608 472 810,1091,1
1092,781 550 624,1092,1
1093,+48 881 270 401,1093,1
1094,533 491 079,1094,1
1095,782 360 266,1095,1
1096,+48 726 477 374,1096,1
1097,510 085 597,1097,1
1098,+48 506 770 002,1098,1
1099,695 518 851,1099,1
1100,660 486 617,1100,1
1101,+48 791 640 410,1101,1
1102,694 743 713,1102,1
1103,507 473 139,1103,1
1104,+48 605 343 229,1104,1
1105,667 392 034,1105,1
1106,+48 504 650 795,1106,1
1107,571 209 102,1107,1
1108,+48 731 699 462,1108,1
1109,577 094 033,1109,1
1110,571 560 799,1110,1
1111,+48 510 536 983,1111,1
1112,788 818 784,1112,1
1113,692 681 262,1113,1
1114,513 492 607,1114,1
1115,+48 885 641 484,1115,1
1116,884 566 699,1116,1
1117,516 452 840,1117,1
1118,609 740 664,1118,1
1119,785 933 130,1119,1
1120,22 803 61 88,1120,1
1121,698 180 053,1121,1
1122,795 750 642,1122,1
1123,534 721 675,1123,1
1124,535 583 958,1124,1
1125,+48 797 713 043,1125,1
1126,+48 32 543 58 39,1126,1
1127,797 433 832,1127,1
1128,+48 696 276 471,1128,1
1129,+48 720 544 936,1129,1
1130,+48 32 811 07 40,1130,1
1131,729 569 624,1131,1
1132,+48 694 477 891,1132,1
1133,+48 792 399 528,1133,1
1134,662 215 349,1134,1
1135,+48 517 831 036,1135,1
1136,690 793 620,1136,1
1137,+48 780 161 614,1137,1
1138,506 369 524,1138,1
1139,663 573 727,1139,1
1140,794 795 552,1140,1
1141,+48 730 803 859,1141,1
1142,+48 786 658 475,1142,1
1143,+48 578 759 988,1143,1
1144,696 985 246,1144,1
1145,+48 32 234 43 91,1145,1
1146,+48 692 330 598,1146,1
1147,536 136 758,1147,1
1148,+48 32 595 89 43,1148,1
1149,+48 570 912 327,1149,1
1150,+48 887 918 541,1150,1
1151,+48 790 793 127,1151,1
1152,+48 733 927 936,1152,1
1153,+48 573 349 123,1153,1
1154,728 913 188,1154,1
1155,+48 608 379 307,1155,1
1156,885 334 063,1156,1
1157,695 386 292,1157,1
1158,721 518 449,1158,1
1159,696 818 756,1159,1
1160,+48 510 431 846,1160,1
1161,884 731 798,1161,1
1162,729 483 155,1162,1
1163,502 178 501,1163,1
1164,+48 790 043 226,1164,1
1165,+48 32 473 66 84,1165,1
1166,+48 724 016 581,1166,1
1167,721 191 501,1167,1
1168,+48 783 142 143,1168,1
1169,32 819 33 96,1169,1
1170,+48 663 963 573,1170,1
1171,+48 735 852 748,1171,1
1172,+48 661 454 967,1172,1
1173,+48 607 293 781,1173,1
1174,+48 601 115 671,1174,1
1175,696 599 532,1175,1
1176,506 663 818,1176,1
1177,531 532 530,1177,1
1178,+48 32 543 89 99,1178,1
1179,+48 668 589 294,1179,1
1180,+48 661 342 857,1180,1
1181,782 613 024,1181,1
1182,+48 724 897 457,1182,1
1183,609 742 809,1183,1
1184,797 785 258,1184,1
1185,728 700 628,1185,1
1186,728 053 732,1186,1
1187,796 569 451,1187,1
1188,+48 727 862 947,1188,1
1189,+48 693 513 655,1189,1
1190,+48 726 543 947,1190,1
1191,668 677 469,1191,1
1192,692 689 915,1192,1
1193,573 444 099,1193,1
1194,+48 787 958 471,1194,1
1195,502 234 026,1195,1
1196,736 386 348,1196,1
1197,+48 507 658 816,1197,1
1198,601 968 734,1198,1
1199,790 147 312,1199,1
1200,22 342 80 96,1200,1
1201,+48 607 586 584,1201,1
1202,32 607 66 56,1202,1
1203,723 256 092,1203,1
1204,+48 32 052 33 11,1204,1
1205,+48 720 197 869,1205,1
1206,+48 32 602 77 21,1206,1
1207,+48 517 543 608,1207,1
1208,502 327 884,1208,1
1209,+48 690 906 968,1209,1
1210,+48 782 204 825,1210,1
1211,+48 694 353 517,1211,1
1212,539 858 185,1212,1
1213,792 338 565,1213,1
1214,503 527 685,1214,1
1215,500 314 164,1215,1
1216,+48 570 311 878,1216,1
1217,+48 532 023 409,1217,1
1218,725 981 111,1218,1
1219,+48 32 388 04 77,1219,1
1220,+48 511 280 678,1220,1
1221,668 417 927,1221,1
1222,660 239 936,1222,1
1223,884 564 529,1223,1
1224,+48 505 226 786,1224,1
1225,+48 501 405 938,1225,1
1226,32 315 97 73,1226,1
1227,+48 508 757 503,1227,1
1228,+48 507 709 100,1228,1
1229,+48 690 078 795,1229,1
1230,+48 532 780 521,1230,1
1231,+48 720 139 563,1231,1
1232,503 779 539,1232,1
1233,602 736 858,1233,1
1234,795 416 114,1234,1
1235,794 163 885,1235,1
1236,+48 32 272 75 79,1236,1
1237,574 524 967,1237,1
1238,+48 738 539 048,1238,1
1239,22 113 90 55,1239,1
1240,32 631 78 35,1240,1
1241,724 269 475,1241,1
1242,+48 738 925 389,1242,1
1243,+48 783 110 058,1243,1
1244,+48 725 851 207,1244,1
1245,504 639 975,1245,1
1246,+48 692 770 776,1246,1
1247,+48 799 921 367,1247,1
1248,881 216 897,1248,1
1249,+48 668 201 757,1249,1
1250,+48 32 584 26 16,1250,1
1251,734 793 888,1251,1
1252,+48 667 318 286,1252,1
1253,790 476 362,1253,1
1254,513 296 277,1254,1
1255,+48 661 344 779,1255,1
1256,+48 539 694 067,1256,1
1257,698 752 753,1257,1
1258,515 040 289,1258,1
1259,538 707 844,1259,1
1260,+48 668 845 932,1260,1
1261,32 182 81 73,1261,1
1262,+48 539 621 540,1262,1
1263,724 893 984,1263,1
1264,+48 737 695 499,1264,1
1265,32 446 87 48,1265,1
1266,+48 501 536 968,1266,1
1267,+48 780 441 648,1267,1
1268,573 949 046,1268,1
1269,790 494 896,1269,1
1270,518 233 713,1270,1
1271,697 455 344,1271,1
1272,888 821 287,1272,1
1273,502 150 860,1273,1
1274,+48 690 212 132,1274,1
1275,532 033 412,1275,1
1276,781 835 135,1276,1
1277,734 479 096,1277,1
1278,726 010 350,1278,1
1279,22 941 75 76,1279,1
1280,+48 788 473 328,1280,1
1281,601 580 805,1281,1
1282,530 522 208,1282,1
1283,725 741 678,1283,1
1284,729 087 875,1284,1
1285,664 073 089,1285,1
1286,795 128 937,1286,1
1287,604 165 613,1287,1
1288,+48 880 692 302,1288,1
1289,785 442 571,1289,1
1290,+48 570 976 078,1290,1
1291,+48 572 339 157,1291,1
1292,501 081 492,1292,1
1293,738 084 021,1293,1
1294,579 635 825,1294,1
1295,+48 577 467 001,1295,1
1296,+48 609 790 292,1296,1
1297,732 573 575,1297,1
1298,796 503 306,1298,1
1299,+48 667 882 343,1299,1
1300,+48 538 719 350,1300,1
1301,32 956 89 55,1301,1
1302,603 174 952,1302,1
1303,32 964 94 29,1303,1
1304,721 478 348,1304,1
1305,662 082 040,1305,1
1306,+48 508 184 590,1306,1
1307,608 509 878,1307,1
1308,794 176 759,1308,1
1309,536 760 353,1309,1
1310,+48 736 297 033,1310,1
1311,884 657 323,1311,1
1312,786 906 439,1312,1
1313,+48 739 874 005,1313,1
1314,+48 793 438 767,1314,1
1315,+48 22 831 40 30,1315,1
1316,+48 534 256 221,1316,1
1317,32 023 21 19,1317,1
1318,+48 533 164 623,1318,1
1319,661 804 532,1319,1
1320,22 242 63 62,1320,1
1321,+48 669 174 108,1321,1
1322,+48 573 623 684,1322,1
1323,32 468 05 02,1323,1
1324,886 671 940,1324,1
1325,+48 511 827 989,1325,1
1326,+48 784 014 306,1326,1
1327,782 913 353,1327,1
1328,22 611 32 96,1328,1
1329,+48 531 827 804,1329,1
1330,+48 882 420 737,1330,1
1331,798 625 959,1331,1
1332,+48 505 026 966,1332,1
1333,+48 603 415 144,1333,1
1334,+48 781 514 945,1334,1
1335,+48 780 951 961,1335,1
1336,+48 663 752 708,1336,1
1337,+48 32 335 50 20,1337,1
1338,+48 885 823 835,1338,1
1339,735 183 580,1339,1
1340,+48 723 768 683,1340,1
1341,+48 725 852 285,1341,1
1342,692 453 293,1342,1
1343,513 890 722,1343,1
1344,697 562 040,1344,1
1345,789 613 077,1345,1
1346,+48 793 097 159,1346,1
1347,883 616 878,1347,1
1348,+48 789 158 629,1348,1
1349,532 673 608,1349,1
1350,661 865 990,1350,1
1351,502 811 640,1351,1
1352,+48 786 636 991,1352,1
1353,798 396 691,1353,1
1354,662 821 305,1354,1
1355,536 605 929,1355,1
1356,+48 733 613 899,1356,1
1357,735 944 011,1357,1
1358,664 270 394,1358,1
1359,+48 512 162 253,1359,1
1360,729 247 265,1360,1
1361,+48 600 625 314,1361,1
1362,+48 574 872 189,1362,1
1363,+48 509 721 817,1363,1
1364,22 127 13 66,1364,1
1365,726 979 050,1365,1
1366,664 832 082,1366,1
1367,533 041 162,1367,1
1368,+48 737 461 947,1368,1
1369,505 836 749,1369,1
1370,603 405 149,1370,1
1371,+48 32 118 42 70,1371,1
1372,+48 695 737 095,1372,1
1373,+48 601 698 018,1373,1
1374,664 674 577,1374,1
1375,+48 505 211 547,1375,1
1376,+48 22 349 94 78,1376,1
1377,+48 579 209 578,1377,1
1378,795 938 947,1378,1
1379,+48 669 013 828,1379,1
1380,794 236 669,1380,1
1381,724 587 842,1381,1
1382,724 656 004,1382,1
1383,22 188 38 96,1383,1
1384,+48 883 288 389,1384,1
1385,+48 739 225 106,1385,1
1386,+48 603 896 453,1386,1
1387,+48 603 386 458,1387,1
1388,502 436 539,1388,1
1389,+48 795 882 984,1389,1
1390,882 350 152,1390,1
1391,32 513 65 10,1391,1
1392,734 785 874,1392,1
1393,+48 22 133 60 12,1393,1
1394,726 446 114,1394,1
1395,+48 690 796 048,1395,1
1396,22 142 33 41,1396,1
1397,799 571 482,1397,1
1398,886 152 384,1398,1
1399,572 288 331,1399,1
1400,794 381 332,1400,1
1401,699 514 791,1401,1
1402,665 703 528,1402,1
1403,32 218 45 29,1403,1
1404,531 275 445,1404,1
1405,22 589 66 21,1405,1
1406,669 445 268,1406,1
1407,+48 576 787 551,1407,1
1408,+48 600 108 603,1408,1
1409,+48 506 653 375,1409,1
1410,+48 32 995 98 88,1410,1
1411,+48 782 130 805,1411,1
1412,+48 739 077 480,1412,1
1413,575 489 660,1413,1
1414,+48 732 153 048,1414,1
1415,785 253 321,1415,1
1416,+48 694 174 346,1416,1
1417,737 885 646,1417,1
1418,575 364 221,1418,1
1419,787 356 905,1419,1
1420,790 495 755,1420,1
1421,32 013 79 59,1421,1
1422,+48 698 856 933,1422,1
1423,+48 786 696 804,1423,1
1424,506 975 540,1424,1
1425,+48 797 827 486,1425,1
1426,880 070 336,1426,1
1427,696 516 886,1427,1
1428,+48 537 768 655,1428,1
1429,22 667 78 93,1429,1
1430,695 547 026,1430,1
1431,+48 887 239 588,1431,1
1432,531 587 756,1432,1
1433,+48 881 257 726,1433,1
1434,+48 578 460 655,1434,1
1435,795 234 317,1435,1
1436,+48 22 948 24 10,1436,1
1437,516 651 741,1437,1
1438,22 711 51 86,1438,1
1439,530 889 737,1439,1
1440,664 260 988,1440,1
1441,+48 668 717 670,1441,1
1442,+48 880 649 973,1442,1
1443,695 356 677,1443,1
1444,+48 787 530 246,1444,1
1445,727 902 249,1445,1
1446,+48 537 305 227,1446,1
1447,+48 783 525 231,1447,1
1448,+48 601 424 104,1448,1
1449,730 864 554,1449,1
1450,+48 537 018 985,1450,1
1451,666 851 524,1451,1
1452,+48 789 437 197,1452,1
1453,668 457 375,1453,1
1454,+48 576 836 843,1454,1
1455,+48 889 388 891,1455,1
1456,889 339 580,1456,1
1457,+48 573 064 495,1457,1
1458,572 611 323,1458,1
1459,+48 607 281 670,1459,1
1460,784 432 157,1460,1
1461,728 145 784,1461,1
1462,784 688 007,1462,1
1463,+48 605 061 999,1463,1
1464,660 482 065,1464,1
1465,+48 574 759 923,1465,1
1466,507 121 074,1466,1
1467,+48 22 365 20 66,1467,1
1468,888 513 709,1468,1
1469,+48 736 182 775,1469,1
1470,736 027 650,1470,1
1471,+48 32 544 07 26,1471,1
1472,+48 663 790 669,1472,1
1473,+48 887 352 299,1473,1
1474,+48 783 278 376,1474,1
1475,+48 784 216 011,1475,1
1476,889 441 144,1476,1
1477,510 428 696,1477,1
1478,604 805 598,1478,1
1479,+48 22 638 66 90,1479,1
1480,571 336 192,1480,1
1481,796 231 144,1481,1
1482,885 569 483,1482,1
1483,+48 722 530 792,1483,1
1484,+48 500 047 553,1484,1
1485,791 629 234,1485,1
1486,22 087 40 87,1486,1
1487,+48 788 469 316,1487,1
1488,699 078 659,1488,1
1489,+48 736 112 949,1489,1
1490,32 219 10 08,1490,1
1491,+48 735 855 486,1491,1
1492,+48 608 420 530,1492,1
1493,884 131 817,1493,1
1494,663 359 538,1494,1
1495,+48 511 642 099,1495,1
1496,+48 509 637 150,1496,1
1497,+48 669 648 661,1497,1
1498,+48 884 933 048,1498,1
1499,604 531 483,1499,1
1500,579 114 367,1500,1
1501,+48 724 420 960,1501,1
1502,512 311 733,1502,1
1503,+48 887 788 691,1503,1
1504,536 818 257,1504,1
1505,22 212 88 61,1505,1
1506,724 302 132,1506,1
1507,662 311 905,1507,1
1508,+48 782 957 191,1508,1
1509,+48 690 051 630,1509,1
1510,+48 887 777 808,1510,1
1511,+48 732 862 848,1511,1
1512,797 996 308,1512,1
1513,738 440 928,1513,1
1514,+48 32 552 21 78,1514,1
1515,737 947 611,1515,1
1516,606 333 082,1516,1
1517,32 091 51 17,1517,1
1518,+48 724 497 477,1518,1
1519,+48 663 713 272,1519,1
1520,571 508 545,1520,1
1521,+48 887 999 153,1521,1
1522,+48 698 488 297,1522,1
1523,+48 576 746 382,1523,1
1524,798 620 673,1524,1
1525,509 516 487,1525,1
1526,+48 792 936 583,1526,1
1527,+48 731 603 683,1527,1
1528,+48 738 277 140,1528,1
1529,887 179 916,1529,1
1530,605 146 532,1530,1
1531,22 181 97 49,1531,1
1532,22 320 32 36,1532,1
1533,+48 784 372 020,1533,1
1534,+48 571 635 779,1534,1
1535,+48 22 581 00 25,1535,1
1536,507 295 716,1536,1
1537,+48 606 911 206,1537,1
1538,+48 32 413 94 95,1538,1
1539,32 221 21 86,1539,1
1540,726 845 184,1540,1
1541,22 904 41 04,1541,1
1542,+48 22 120 48 74,1542,1
1543,+48 789 962 128,1543,1
1544,+48 570 846 102,1544,1
1545,515 014 045,1545,1
1546,+48 600 784 393,1546,1
1547,+48 574 008 947,1547,1
1548,530 596 830,1548,1
1549,798 528 277,1549,1
1550,+48 728 135 852,1550,1
1551,504 977 516,1551,1
1552,736 368 585,1552,1
1553,+48 882 712 294,1553,1
1554,+48 570 264 774,1554,1
1555,+48 738 966 329,1555,1
1556,+48 532 288 242,1556,1
1557,572 113 139,1557,1
1558,+48 791 717 049,1558,1
1559,669 156 959,1559,1
1560,534 002 338,1560,1
1561,+48 799 796 481,1561,1
1562,22 136 13 94,1562,1
1563,+48 601 813 917,1563,1
1564,+48 32 226 33 00,1564,1
1565,+48 729 690 829,1565,1
1566,793 924 938,1566,1
1567,884 271 553,1567,1
1568,+48 600 000 915,1568,1
1569,781 309 826,1569,1
1570,+48 697 686 420,1570,1
1571,+48 721 164 455,1571,1
1572,516 211 859,1572,1
1573,+48 608 603 120,1573,1
1574,32 500 59 93,1574,1
1575,+48 780 106 400,1575,1
1576,570 834 395,1576,1
1577,533 546 158,1577,1
1578,513 151 462,1578,1
1579,+48 794 794 297,1579,1
1580,+48 508 436 525,1580,1
1581,660 510 344,1581,1
1582,698 330 669,1582,1
1583,+48 661 943 230,1583,1
1584,+48 507 344 735,1584,1
1585,+48 696 919 057,1585,1
1586,668 102 024,1586,1
1587,881 135 124,1587,1
1588,+48 507 328 008,1588,1
1589,+48 519 814 439,1589,1
1590,+48 661 892 851,1590,1
1591,503 683 545,1591,1
1592,609 595 012,1592,1
1593,720 722 865,1593,1
1594,+48 574 313 044,1594,1
1595,+48 729 036 888,1595,1
1596,736 103 676,1596,1
1597,+48 737 717 885,1597,1
1598,+48 22 363 96 97,1598,1
1599,+48 534 061 071,1599,1
1600,690 513 684,1600,1
1601,+48 661 797 074,1601,1
1602,22 930 02 80,1602,1
1603,+48 781 357 274,1603,1
1604,535 184 071,1604,1
1605,735 302 578,1605,1
1606,+48 694 454 134,1606,1
1607,721 682 336,1607,1
1608,+48 669 735 801,1608,1
1609,+48 605 439 541,1609,1
1610,+48 22 190 12 03,1610,1
1611,+48 511 257 404,1611,1
1612,880 802 315,1612,1
1613,733 059 458,1613,1
1614,663 751 203,1614,1
1615,+48 887 220 034,1615,1
1616,+48 532 835 244,1616,1
1617,660 849 902,1617,1
1618,788 583 020,1618,1
1619,+48 535 902 171,1619,1
1620,696 971 099,1620,1
1621,793 217 691,1621,1
1622,501 945 947,1622,1
1623,514 699 282,1623,1
1624,+48 605 636 040,1624,1
1625,577 513 997,1625,1
1626,+48 732 347 540,1626,1
1627,+48 510 047 397,1627,1
1628,727 268 564,1628,1
1629,512 420 229,1629,1
1630,571 728 963,1630,1
1631,+48 881 251 167,1631,1
1632,+48 692 217 291,1632,1
1633,+48 22 116 22 26,1633,1
1634,+48 609 549 649,1634,1
1635,793 987 952,1635,1
1636,699 306 199,1636,1
1637,723 552 722,1637,1
1638,+48 727 989 646,1638,1
1639,690 260 812,1639,1
1640,796 571 607,1640,1
1641,+48 32 455 37 77,1641,1
1642,+48 662 098 445,1642,1
1643,518 788 418,1643,1
1644,+48 725 277 369,1644,1
1645,+48 530 874 777,1645,1
1646,+48 535 906 177,1646,1
1647,883 013 050,1647,1
1648,+48 666 585 709,1648,1
1649,606 455 755,1649,1
1650,510 877 435,1650,1
1651,512 333 944,1651,1
1652,+48 571 740 700,1652,1
1653,737 316 683,1653,1
1654,724 778 818,1654,1
1655,575 166 249,1655,1
1656,728 465 759,1656,1
1657,+48 786 797 565,1657,1
1658,690 413 747,1658,1
1659,738 887 875,1659,1
1660,+48 512 097 270,1660,1
1661,+48 579 822 001,1661,1
1662,+48 661 070 595,1662,1
1663,22 923 63 00,1663,1
1664,882 233 519,1664,1
1665,+48 575 304 973,1665,1
1666,+48 699 322 724,1666,1
1667,+48 660 910 391,1667,1
1668,738 658 435,1668,1
1669,+48 570 285 582,1669,1
1670,+48 32 513 49 97,1670,1
1671,571 755 896,1671,1
1672,32 180 16 84,1672,1
1673,539 873 220,1673,1
1674,793 401 665,1674,1
1675,+48 32 175 64 12,1675,1
1676,660 587 460,1676,1
1677,+48 727 743 191,1677,1
1678,+48 534 764 993,1678,1
1679,788 242 695,1679,1
1680,+48 533 422 921,1680,1
1681,692 885 594,1681,1
1682,+48 732 108 842,1682,1
1683,+48 699 695 083,1683,1
1684,+48 602 946 215,1684,1
1685,+48 502 378 473,1685,1
1686,+48 737 447 981,1686,1
1687,736 140 254,1687,1
1688,+48 501 114 447,1688,1
1689,605 922 753,1689,1
1690,+48 783 702 715,1690,1
1691,+48 668 767 716,1691,1
1692,+48 504 653 804,1692,1
1693,+48 536 128 008,1693,1
1694,+48 697 975 818,1694,1
1695,+48 723 720 591,1695,1
1696,+48 22 556 11 02,1696,1
1697,735 294 912,1697,1
1698,501 042 283,1698,1
1699,600 586 478,1699,1
1700,577 775 558,1700,1
1701,733 480 039,1701,1
1702,787 144 836,1702,1
1703,886 856 579,1703,1
1704,720 117 302,1704,1
1705,+48 22 726 66 02,1705,1
1706,666 663 472,1706,1
1707,+48 732 289 298,1707,1
1708,+48 604 298 624,1708,1
1709,538 897 151,1709,1
1710,+48 538 182 217,1710,1
1711,519 591 882,1711,1
1712,+48 531 517 411,1712,1
1713,664 395 949,1713,1
1714,796 731 749,1714,1
1715,+48 512 028 605,1715,1
1716,887 563 791,1716,1
1717,+48 32 588 51 97,1717,1
1718,690 135 273,1718,1
1719,+48 782 955 408,1719,1
1720,570 522 522,1720,1
1721,794 521 158,1721,1
1722,+48 602 170 580,1722,1
1723,608 176 873,1723,1
1724,32 451 09 47,1724,1
1725,+48 734 021 085,1725,1
1726,32 637 21 24,1726,1
1727,600 003 452,1727,1
1728,519 319 409,1728,1
1729,+48 606 805 252,1729,1
1730,+48 667 294 266,1730,1
1731,+48 796 223 655,1731,1
1732,603 122 698,1732,1
1733,734 165 592,1733,1
1734,+48 22 885 72 97,1734,1
1735,532 540 568,1735,1
1736,795 645 756,1736,1
1737,+48 665 466 530,1737,1
1738,572 172 608,1738,1
1739,+48 669 581 658,1739,1
1740,734 451 587,1740,1
1741,884 485 405,1741,1
1742,797 278 615,1742,1
1743,531 632 928,1743,1
1744,669 074 016,1744,1
1745,536 374 625,1745,1
1746,507 511 532,1746,1
1747,729 203 705,1747,1
1748,533 890 142,1748,1
1749,+48 727 401 077,1749,1
1750,+48 516 369 548,1750,1
1751,+48 782 874 735,1751,1
1752,605 353 360,1752,1
1753,511 546 211,1753,1
1754,+48 513 527 558,1754,1
1755,669 303 710,1755,1
1756,572 054 859,1756,1
1757,784 045 335,1757,1
1758,+48 511 878 959,1758,1
1759,+48 32 713 43 52,1759,1
1760,534 309 855,1760,1
1761,+48 884 713 258,1761,1
1762,+48 518 253 734,1762,1
1763,+48 735 280 211,1763,1
1764,+48 539 339 389,1764,1
1765,794 055 025,1765,1
1766,517 680 124,1766,1
1767,784 027 935,1767,1
1768,+48 795 796 312,1768,1
1769,888 879 485,1769,1
1770,+48 735 503 902,1770,1
1771,507 986 875,1771,1
1772,795 564 190,1772,1
1773,+48 500 876 241,1773,1
1774,+48 796 934 030,1774,1
1775,+48 32 002 72 60,1775,1
1776,880 926 745,1776,1
1777,507 692 190,1777,1
1778,+48 578 542 922,1778,1
1779,+48 503 978 533,1779,1
1780,724 966 072,1780,1
1781,+48 509 289 268,1781,1
1782,+48 32 681 40 24,1782,1
1783,739 247 556,1783,1
1784,+48 601 888 047,1784,1
1785,538 701 936,1785,1
1786,+48 737 386 070,1786,1
1787,+48 886 749 900,1787,1
1788,694 780 029,1788,1
1789,+48 22 000 13 26,1789,1
1790,+48 738 300 906,1790,1
1791,+48 506 463 051,1791,1
1792,+48 886 605 999,1792,1
1793,578 581 548,1793,1
1794,+48 696 035 327,1794,1
1795,+48 885 977 810,1795,1
1796,+48 578 087 179,1796,1
1797,694 901 395,1797,1
1798,502 949 205,1798,1
1799,+48 799 966 480,1799,1
1800,+48 694 429 909,1800,1
1801,+48 515 437 942,1801,1
1802,518 526 907,1802,1
1803,22 103 13 09,1803,1
1804,+48 694 074 381,1804,1
1805,+48 609 320 692,1805,1
